# DATE: 2024-07-07  UNITS: metal  CONTRIBUTOR: By STUDENT			
# FHEP: Temp 77 [K], mr 0.5 [g/mol], Sigma 2.57 [A], Epsilon 0.0019078775842068 [eV]			
			
ENTRY			
N 1200 R 1.0 12.99			
			
1	1.00	4.984133E+03	6.391228E+04
2	1.01	4.346748E+03	5.512615E+04
3	1.02	3.796135E+03	4.761898E+04
4	1.03	3.319780E+03	4.119451E+04
5	1.04	2.907074E+03	3.568807E+04
6	1.05	2.549006E+03	3.096135E+04
7	1.06	2.237911E+03	2.689788E+04
8	1.07	1.967258E+03	2.339951E+04
9	1.08	1.731474E+03	2.038332E+04
10	1.09	1.525799E+03	1.777921E+04
11	1.10	1.346155E+03	1.552776E+04
12	1.11	1.189050E+03	1.357858E+04
13	1.12	1.051485E+03	1.188884E+04
14	1.13	9.308835E+02	1.042208E+04
15	1.14	8.250262E+02	9.147245E+03
16	1.15	7.320014E+02	8.037817E+03
17	1.16	6.501590E+02	7.071136E+03
18	1.17	5.780728E+02	6.227805E+03
19	1.18	5.145089E+02	5.491202E+03
20	1.19	4.583983E+02	4.847058E+03
21	1.20	4.088136E+02	4.283115E+03
22	1.21	3.649492E+02	3.788821E+03
23	1.22	3.261047E+02	3.355089E+03
24	1.23	2.916704E+02	2.974076E+03
25	1.24	2.611147E+02	2.639011E+03
26	1.25	2.339738E+02	2.344036E+03
27	1.26	2.098426E+02	2.084081E+03
28	1.27	1.883667E+02	1.854751E+03
29	1.28	1.692358E+02	1.652231E+03
30	1.29	1.521780E+02	1.473207E+03
31	1.30	1.369547E+02	1.314795E+03
32	1.31	1.233564E+02	1.174487E+03
33	1.32	1.111989E+02	1.050092E+03
34	1.33	1.003200E+02	9.397031E+02
35	1.34	9.057682E+01	8.416506E+02
36	1.35	8.184344E+01	7.544760E+02
37	1.36	7.400867E+01	6.769024E+02
38	1.37	6.697426E+01	6.078106E+02
39	1.38	6.065335E+01	5.462192E+02
40	1.39	5.496904E+01	4.912661E+02
41	1.40	4.985320E+01	4.421941E+02
42	1.41	4.524542E+01	3.983368E+02
43	1.42	4.109208E+01	3.591074E+02
44	1.43	3.734555E+01	3.239888E+02
45	1.44	3.396349E+01	2.925248E+02
46	1.45	3.090820E+01	2.643126E+02
47	1.46	2.814614E+01	2.389963E+02
48	1.47	2.564739E+01	2.162609E+02
49	1.48	2.338528E+01	1.958277E+02
50	1.49	2.133598E+01	1.774498E+02
51	1.50	1.947822E+01	1.609080E+02
52	1.51	1.779296E+01	1.460080E+02
53	1.52	1.626318E+01	1.325770E+02
54	1.53	1.487364E+01	1.204616E+02
55	1.54	1.361066E+01	1.095252E+02
56	1.55	1.246201E+01	9.964616E+01
57	1.56	1.141667E+01	9.071609E+01
58	1.57	1.046477E+01	8.263837E+01
59	1.58	9.597430E+00	7.532672E+01
60	1.59	8.806672E+00	6.870412E+01
61	1.60	8.085308E+00	6.270169E+01
62	1.61	7.426865E+00	5.725786E+01
63	1.62	6.825510E+00	5.231748E+01
64	1.63	6.275985E+00	4.783118E+01
65	1.64	5.773541E+00	4.375467E+01
66	1.65	5.313893E+00	4.004826E+01
67	1.66	4.893168E+00	3.667630E+01
68	1.67	4.507864E+00	3.360677E+01
69	1.68	4.154813E+00	3.081090E+01
70	1.69	3.831147E+00	2.826279E+01
71	1.70	3.534268E+00	2.593915E+01
72	1.71	3.261822E+00	2.381899E+01
73	1.72	3.011673E+00	2.188341E+01
74	1.73	2.781884E+00	2.011535E+01
75	1.74	2.570694E+00	1.849943E+01
76	1.75	2.376507E+00	1.702175E+01
77	1.76	2.197868E+00	1.566976E+01
78	1.77	2.033456E+00	1.443211E+01
79	1.78	1.882070E+00	1.329854E+01
80	1.79	1.742613E+00	1.225976E+01
81	1.80	1.614089E+00	1.130735E+01
82	1.81	1.495589E+00	1.043369E+01
83	1.82	1.386283E+00	9.631875E+00
84	1.83	1.285415E+00	8.895627E+00
85	1.84	1.192295E+00	8.219255E+00
86	1.85	1.106292E+00	7.597591E+00
87	1.86	1.026829E+00	7.025938E+00
88	1.87	9.533788E-01	6.500025E+00
89	1.88	8.854605E-01	6.015966E+00
90	1.89	8.226324E-01	5.570227E+00
91	1.90	7.644907E-01	5.159588E+00
92	1.91	7.106654E-01	4.781114E+00
93	1.92	6.608175E-01	4.432132E+00
94	1.93	6.146360E-01	4.110203E+00
95	1.94	5.718357E-01	3.813100E+00
96	1.95	5.321550E-01	3.538793E+00
97	1.96	4.953535E-01	3.285425E+00
98	1.97	4.612105E-01	3.051299E+00
99	1.98	4.295233E-01	2.834866E+00
100	1.99	4.001052E-01	2.634707E+00
101	2.00	3.727850E-01	2.449524E+00
102	2.01	3.474046E-01	2.278127E+00
103	2.02	3.238190E-01	2.119429E+00
104	2.03	3.018943E-01	1.972431E+00
105	2.04	2.815074E-01	1.836219E+00
106	2.05	2.625446E-01	1.709954E+00
107	2.06	2.449012E-01	1.592865E+00
108	2.07	2.284807E-01	1.484246E+00
109	2.08	2.131939E-01	1.383446E+00
