# DATE: 2024-07-07  UNITS: metal  CONTRIBUTOR: By STUDENT			
# FHEP: Temp 303 [K], mr 0.5 [g/mol], Sigma 2.57 [A], Epsilon 0.0019078775842068 [eV]			
			
ENTRY			
N 1200 R 1.0 12.99			
			
1	1.00	1.737533E+03	1.844450E+04
2	1.01	1.522463E+03	1.596359E+04
3	1.02	1.335863E+03	1.383768E+04
4	1.03	1.173724E+03	1.201302E+04
5	1.04	1.032636E+03	1.044445E+04
6	1.05	9.096926E+02	9.093920E+03
7	1.06	8.024107E+02	7.929344E+03
8	1.07	7.086677E+02	6.923610E+03
9	1.08	6.266454E+02	6.053775E+03
10	1.09	5.547843E+02	5.300386E+03
11	1.10	4.917444E+02	4.646926E+03
12	1.11	4.363731E+02	4.079350E+03
13	1.12	3.876773E+02	3.585693E+03
14	1.13	3.448000E+02	3.155750E+03
15	1.14	3.070008E+02	2.780801E+03
16	1.15	2.736394E+02	2.453386E+03
17	1.16	2.441606E+02	2.167112E+03
18	1.17	2.180833E+02	1.916496E+03
19	1.18	1.949892E+02	1.696823E+03
20	1.19	1.745148E+02	1.504039E+03
21	1.20	1.563434E+02	1.334650E+03
22	1.21	1.401991E+02	1.185641E+03
23	1.22	1.258407E+02	1.054409E+03
24	1.23	1.130578E+02	9.387006E+02
25	1.24	1.016660E+02	8.365653E+02
26	1.25	9.150408E+01	7.463111E+02
27	1.26	8.243040E+01	6.664694E+02
28	1.27	7.432075E+01	5.957633E+02
29	1.28	6.706591E+01	5.330814E+02
30	1.29	6.056983E+01	4.774555E+02
31	1.30	5.474788E+01	4.280409E+02
32	1.31	4.952547E+01	3.840998E+02
33	1.32	4.483675E+01	3.449873E+02
34	1.33	4.062356E+01	3.101388E+02
35	1.34	3.683448E+01	2.790595E+02
36	1.35	3.342396E+01	2.513157E+02
37	1.36	3.035167E+01	2.265261E+02
38	1.37	2.758184E+01	2.043559E+02
39	1.38	2.508269E+01	1.845103E+02
40	1.39	2.282603E+01	1.667297E+02
41	1.40	2.078675E+01	1.507854E+02
42	1.41	1.894252E+01	1.364751E+02
43	1.42	1.727343E+01	1.236206E+02
44	1.43	1.576176E+01	1.120639E+02
45	1.44	1.439165E+01	1.016655E+02
46	1.45	1.314898E+01	9.230157E+01
47	1.46	1.202109E+01	8.386241E+01
48	1.47	1.099669E+01	7.625066E+01
49	1.48	1.006564E+01	6.937980E+01
50	1.49	9.218870E+00	6.317293E+01
51	1.50	8.448246E+00	5.756161E+01
52	1.51	7.746464E+00	5.248488E+01
53	1.52	7.106967E+00	4.788842E+01
54	1.53	6.523860E+00	4.372373E+01
55	1.54	5.991841E+00	3.994755E+01
56	1.55	5.506139E+00	3.652120E+01
57	1.56	5.062454E+00	3.341009E+01
58	1.57	4.656912E+00	3.058327E+01
59	1.58	4.286018E+00	2.801300E+01
60	1.59	3.946617E+00	2.567442E+01
61	1.60	3.635859E+00	2.354525E+01
62	1.61	3.351169E+00	2.160546E+01
63	1.62	3.090216E+00	1.983706E+01
64	1.63	2.850892E+00	1.822389E+01
65	1.64	2.631289E+00	1.675139E+01
66	1.65	2.429675E+00	1.540647E+01
67	1.66	2.244480E+00	1.417732E+01
68	1.67	2.074283E+00	1.305329E+01
69	1.68	1.917789E+00	1.202479E+01
70	1.69	1.773824E+00	1.108314E+01
71	1.70	1.641322E+00	1.022051E+01
72	1.71	1.519310E+00	9.429811E+00
73	1.72	1.406907E+00	8.704645E+00
74	1.73	1.303306E+00	8.039207E+00
75	1.74	1.207776E+00	7.428242E+00
76	1.75	1.119648E+00	6.866988E+00
77	1.76	1.038312E+00	6.351124E+00
78	1.77	9.632132E-01	5.876729E+00
79	1.78	8.938424E-01	5.440243E+00
80	1.79	8.297363E-01	5.038430E+00
81	1.80	7.704707E-01	4.668350E+00
82	1.81	7.156577E-01	4.327325E+00
83	1.82	6.649426E-01	4.012919E+00
84	1.83	6.180005E-01	3.722915E+00
85	1.84	5.745338E-01	3.455289E+00
86	1.85	5.342699E-01	3.208198E+00
87	1.86	4.969588E-01	2.979961E+00
88	1.87	4.623713E-01	2.769041E+00
89	1.88	4.302969E-01	2.574036E+00
90	1.89	4.005424E-01	2.393664E+00
91	1.90	3.729305E-01	2.226755E+00
92	1.91	3.472980E-01	2.072234E+00
93	1.92	3.234951E-01	1.929123E+00
94	1.93	3.013839E-01	1.796522E+00
95	1.94	2.808374E-01	1.673607E+00
96	1.95	2.617389E-01	1.559626E+00
97	1.96	2.439809E-01	1.453884E+00
98	1.97	2.274641E-01	1.355748E+00
99	1.98	2.120972E-01	1.264634E+00
100	1.99	1.977961E-01	1.180007E+00
101	2.00	1.844829E-01	1.101376E+00
102	2.01	1.720859E-01	1.028287E+00
103	2.02	1.605390E-01	9.603243E-01
104	2.03	1.497809E-01	8.971060E-01
105	2.04	1.397551E-01	8.382793E-01
106	2.05	1.304095E-01	7.835196E-01
107	2.06	1.216956E-01	7.325278E-01
108	2.07	1.135689E-01	6.850284E-01
109	2.08	1.059880E-01	6.407670E-01
110	2.09	9.891449E-02	5.995092E-01
111	2.10	9.231308E-02	5.610384E-01
112	2.11	8.615087E-02	5.251547E-01
113	2.12	8.039745E-02	4.916735E-01
114	2.13	7.502460E-02	4.604241E-01
115	2.14	7.000616E-02	4.312487E-01
116	2.15	6.531786E-02	4.040014E-01
117	2.16	6.093719E-02	3.785472E-01
118	2.17	5.684325E-02	3.547611E-01
